masterid,x,y,lon,lat
"1080",923723.684021011,135385.30664064,-74.2177565733159,40.5380703213683
"1081",923736.920227051,135473.237609893,-74.2177097396253,40.5383117649422
"1085",923961.979431167,135116.119995132,-74.216896859347,40.5373330795172
"1091",923657.551025406,136754.676391602,-74.2180067611714,40.5418285207867
"1092",923612.019592315,136908.449035674,-74.2181719568958,40.5422502852611
"1093",923747.429382324,136136.203186035,-74.2176778577791,40.5401315469951
"1096",923385.684814453,137659.389038086,-74.2189930475707,40.5443099172339
"1097",923301.928405777,137930.215210006,-74.2192968458232,40.5450527064193
"1101",923085.593383834,138690.581237808,-74.2200821098069,40.5471382714158
"1103",923115.514587432,138579.803833023,-74.2199734466589,40.546834415686
"1104",923159.327026397,138435.414428711,-74.219814498155,40.5464383972551
"1105",923234.080627441,138165.985839859,-74.2195430935695,40.545699383684
"1106",923267.282836944,138471.821838379,-74.2194263847971,40.5465390713009
"1109",923258.303039581,138737.467590347,-74.2194610902295,40.5472681545093
"1110",923357.846801788,138499.006835967,-74.2191007659773,40.5466143109546
"1113",923447.885986343,138526.113037139,-74.218777033963,40.5466893298064
"1115",923536.547241226,138552.960022002,-74.2184582569216,40.5467636268155
"1119",923639.598205581,138847.897216812,-74.2180901041356,40.5475738758029
"1121",923669.338989258,138731.522583008,-74.2179820484065,40.5472546536818
"1122",923859.991394058,138078.961608902,-74.217290219021,40.545464803087
"1124",923915.81823732,138928.212036133,-74.2170969215128,40.5477962073796
"1126",923007.049804688,138944.202636734,-74.2203670203245,40.5478338698569
"1132",923617.268798843,139885.539428726,-74.2181797496217,40.5504218450704
"1133",923763.453002945,139425.028442383,-74.2176496078164,40.5491588320814
"1134",923690.539794952,139672.114624038,-74.2179141831539,40.5498365370159
"1135",923839.174621612,139178.004821777,-74.2173749330041,40.5484813173465
"1136",924290.354797363,130242.304382339,-74.2156723042121,40.5239576283613
"1137",924309.656005874,130802.263793975,-74.2156078363909,40.525494739256
"1141",924761.016418457,130036.315795898,-74.2139775511534,40.5233953976264
"1142",924728.135986343,130292.077819839,-74.2140980676886,40.5240971945656
"1143",924889.169433609,130310.477783203,-74.2135189996197,40.5241487777735
"1146",924067.579833984,131688.497436538,-74.216486468922,40.5279256403251
"1149",924299.843017593,130979.753601119,-74.2156447056509,40.525981848171
"1151",924266.900634781,131153.530395523,-74.2157647407923,40.5264586092099
"1152",924290.881225586,131768.587829605,-74.2156839282006,40.528146984888
"1158",924248.645629913,134565.163024932,-74.2158606464561,40.5358227540413
"1161",924277.031433135,134193.756408691,-74.2157552351782,40.5348035073689
"1162",924419.367004409,134214.415832534,-74.2152433617624,40.5348611745832
"1167",924490.740234405,136853.942199737,-74.215009902125,40.5421066383858
"1173",924710.891418472,136600.486816421,-74.2142155856995,40.5414124336578
"1175",924271.253784195,137652.538635269,-74.2158066755181,40.5442971468132
"1176",924202.766418457,137901.544006348,-74.2160553054385,40.5449801540233
"1177",924337.88104248,137400.606811538,-74.2155647174374,40.543606093927
"1178",924409.462219238,137132.454406753,-74.2153047968972,40.5428705516145
"1182",923983.675598159,138697.031188965,-74.2168506961165,40.5471621230901
"1183",924133.124206558,138153.623596221,-74.2163081230211,40.545671590953
"1189",924412.244384795,138184.342041031,-74.2153040890363,40.5457577944692
"1192",924858.276794434,138264.794616729,-74.2136999185498,40.5459816188136
"1193",924932.049621582,138013.272827178,-74.2134322693401,40.5452917348367
"1195",923945.657409668,139756.133422852,-74.2169969331717,40.5500688902572
"1197",924297.733398467,139514.060424805,-74.2157278957994,40.549406834868
"1198",924187.651611358,139550.270996124,-74.2161243260025,40.5495054808965
"1200",924419.002807632,139073.201782227,-74.2152876317234,40.5481975842075
"1208",924587.503234893,139938.807006836,-74.2146889590224,40.5505746339631
"1212",924835.721191421,139014.983398467,-74.2137876643148,40.5480405876251
"1214",924974.536438018,139033.927001968,-74.21328833975,40.5480935128919
"1217",925230.139587402,130356.309997573,-74.212292945284,40.5242768530805
"1218",925307.406799331,130370.469238311,-74.2120151414317,40.5243162311196
"1220",925471.507202163,130405.729187027,-74.2114251844974,40.5244141015495
"1221",925789.587402344,130516.798583999,-74.2102820191842,40.5247210671962
"1223",925982.497009277,130032.875610352,-74.2095839615645,40.5233940607708
"1224",925976.28320314,130700.541625991,-74.2096120587532,40.5252266346356
"1225",925128.741821319,131105.504211426,-74.2126642114206,40.5263325715507
"1226",925368.436584488,131134.484436035,-74.2118022643209,40.5264137106916
"1228",925681.211608917,131619.788391113,-74.2106813874144,40.5277478465844
"1229",925610.924621597,131923.415588379,-74.2109368501153,40.5285807802296
"1233",925594.922424331,132241.824584991,-74.210997171998,40.5294546454983
"1236",924916.387207061,132295.230041534,-74.2134384935487,40.5295967210503
"1238",925368.60339357,134868.765991211,-74.2118341478153,40.5366635894732
"1239",925415.505004913,134358.977417007,-74.2116609817261,40.5352646305069
"1240",925392.932434097,134609.037597656,-74.211744362297,40.53595084719
"1241",925982.188598663,134442.079406753,-74.2096230233208,40.5354964695799
"1242",925946.542419434,134686.531005904,-74.2097533685757,40.5361672073512
"1246",925290.077209502,135906.502197295,-74.21212569656,40.5395114507714
"1247",925344.932006851,135123.891784668,-74.2119215291701,40.5373637027756
"1248",925320.50604251,135392.933227554,-74.2120117482729,40.5381020066955
"1249",925296.145629913,135643.470642105,-74.2121015723359,40.538789521002
"1251",925062.325012237,136248.463439956,-74.2129480898396,40.5404485505684
"1253",925288.561401397,136243.545410171,-74.2121340866807,40.5404365582426
"1255",925305.760437042,136592.59179689,-74.212075247822,40.5413947363849
"1256",925656.487182647,136225.281005874,-74.2108101939225,40.5403888640424
"1257",925604.332641631,136617.26159668,-74.2110012340267,40.5414644292073
"1259",925993.520629883,136283.178039566,-74.2095981039339,40.5405499999658
"1261",925337.091613784,137283.66802983,-74.2119685385946,40.5432918129653
"1262",925346.472229019,137545.040588394,-74.2119370625788,40.5440092914924
"1265",925127.141235352,138305.32598877,-74.2127328638026,40.5460946657127
"1266",925238.177612305,138884.99023439,-74.2123383957602,40.5476864689915
"1267",925396.891235352,138346.438232437,-74.2117626244695,40.5462093047208
"1268",925518.036010757,138979.02539064,-74.2113322197434,40.5479464345251
"1270",925656.385437012,138385.94921875,-74.2108292698161,40.5463194726483
"1273",925918.829223663,138425.663818374,-74.2098853007815,40.5464302112657
"1275",925176.803222671,139094.041626006,-74.2125610596646,40.5482598651347
"1276",925270.13299562,139633.899414092,-74.2122299420473,40.5497422889718
"1277",925234.001220703,139850.493591323,-74.2123618455975,40.5503365566844
"1278",925353.997619659,139432.60723877,-74.2119264169677,40.5491903391454
"1279",925444.942382827,139220.865600586,-74.2115973298098,40.5486097537303
"1281",925480.923217773,139925.070190445,-74.2114739783349,40.5505428942977
"1283",925537.658630401,139715.986022979,-74.211268008501,40.5499693754829
"1284",925671.447814956,139284.49401857,-74.2107828528896,40.5487859000486
"1285",925591.697204605,139553.473205596,-74.2110721500646,40.5495236675671
"1288",926267.565429688,130731.227233887,-74.2085645758604,40.5253127691022
"1290",926618.640808105,130719.337585464,-74.2073016505945,40.5252824217294
"1294",926808.78143312,130490.335388198,-74.2066157689342,40.5246550878219
"1296",926188.622009292,131306.088439941,-74.2088534667838,40.5268901359938
"1300",926349.691223159,131858.360839874,-74.2082788079235,40.5284070697064
"1302",926570.343627945,131362.564636245,-74.2074808564689,40.5270476421511
"1303",926553.696594238,131624.647399947,-74.2075429713107,40.5277669005108
"1304",926542.167785659,131885.513000488,-74.2075866658975,40.5284828512134
"1305",926588.860595718,131101.462829605,-74.2074120250323,40.5263310884098
"1311",926255.95123291,132481.558410659,-74.2086213468167,40.5301170141943
"1313",926312.480041519,132112.756591797,-74.2084148406297,40.5291050939276
"1316",926795.569641143,132675.383422881,-74.2066818358697,40.5306525374286
"1317",926845.316833526,132451.443603516,-74.2065009810099,40.5300381880034
"1318",926901.678222686,132194.974182144,-74.2062960610525,40.5293345935536
"1319",926581.793823272,133731.067016616,-74.207459846573,40.5335487970598
"1320",926522.069397002,133983.697631866,-74.207676857481,40.5342418305426
"1321",926689.234436035,133229.424194366,-74.2070690672964,40.5321725826741
"1322",926638.03698732,133472.799804688,-74.2072553157615,40.5328402691582
"1323",926979.804809585,133322.042236343,-74.2060245570862,40.5324286818154
"1324",926398.680603057,134500.274841323,-74.2081251637461,40.5356589306299
"1325",926336.502197281,134748.896240264,-74.2083509825617,40.536340942203
"1326",926464.182434097,134239.159790054,-74.2078872867264,40.5349426475816
"1327",926224.799621597,135258.773803741,-74.20875721641,40.5377397266551
"1328",926164.895019531,135515.935424834,-74.2089749414921,40.5384451930031
"1329",926108.976440445,135767.992004409,-74.2091782865519,40.5391366726857
"1330",926282.3126221,135000.972595215,-74.208548094586,40.537032488684
"1331",926916.495239288,135784.603820816,-74.2062731676351,40.5391875249877
"1332",926051.24041748,136024.881225601,-74.2093882161764,40.539841404701
"1333",926121.056396499,136666.461242691,-74.2091425434681,40.5416028739064
"1334",926446.147583023,136690.526184097,-74.2079731055279,40.5416710519346
"1335",926785.458007812,136291.484985366,-74.2067489128305,40.5405779667111
"1336",926744.598388672,136552.121032715,-74.2068981339873,40.5412930968169
"1337",926719.405029327,136717.432189956,-74.2069901820246,40.541746680179
"1338",926844.604797378,136036.242797881,-74.2065339470391,40.5398777598274
"1341",926139.546630859,137678.374023467,-74.2090847076605,40.5443804968321
"1343",926225.85540773,137417.473999038,-74.2087719276683,40.5436649426141
"1344",926434.877990723,137759.283813491,-74.2080227840151,40.5446045082496
"1345",926774.932983428,137861.908386245,-74.2068001190577,40.5448884025692
"1346",926960.172241211,137370.879211456,-74.2061294576582,40.5435418223921
"1348",926204.87701416,138508.684021011,-74.2088567691708,40.5466599619652
"1349",926538.413635269,138615.983398467,-74.2076575643048,40.5469566541225
"1351",926026.089416519,139092.276611343,-74.2095050988055,40.5482606365059
"1352",926286.876403823,139455.934021011,-74.2085698371263,40.5492605123509
"1353",926204.182983413,139723.348205596,-74.2088696877413,40.5499939705339
"1354",926369.366394058,139188.749389678,-74.2082707270538,40.5485276820912
"1356",927179.420410156,130424.193786621,-74.2052820297917,40.5244759336889
"1358",927130.605041519,130813.553222686,-74.2054609022457,40.5255443363111
"1360",927578.127014175,130160.437805191,-74.2038456854788,40.5237545298584
"1362",927879.071228042,130944.015625,-74.2027697333827,40.5259072175774
"1363",926950.434631363,131953.098205581,-74.2061186255346,40.5286710057728
"1368",927228.505004883,131749.269836441,-74.2051166345186,40.5281133278372
"1370",927646.978637725,131633.052795425,-74.2036103428688,40.5277970142224
"1371",927536.739196792,131852.189636245,-74.2040087266024,40.5283977985663
"1372",927732.926635787,131412.325012207,-74.2032993322159,40.5271917069283
"1377",927238.685424834,132583.12323001,-74.2050870364576,40.5304021597176
"1378",927328.20300293,132338.225402832,-74.2047629563668,40.5297305373496
"1379",927420.414001465,132091.178588867,-74.2044291759258,40.529053032732
"1380",927874.133605972,132815.901611358,-74.2028030829826,40.5310451521827
"1381",927937.25018312,132287.087036133,-74.2025716329053,40.5295940592325
"1382",927906.243225098,132547.178222656,-74.2026853374685,40.5303077624243
"1383",927158.656005874,132807.266418457,-74.2053768160016,40.5310168747361
"1384",927619.882202163,133828.314208999,-74.2037261783104,40.5338224092331
"1386",927708.891235352,133585.690002456,-74.2034039437621,40.5331570206075
"1387",927794.724426284,133340.149230957,-74.2030931160904,40.5324836054275
"1389",927269.600830078,134803.591003433,-74.2049945174781,40.5364971113939
"1390",927356.073608413,134562.479431182,-74.2046813945097,40.5358358620881
"1391",927446.621398941,134316.249633819,-74.2043535747303,40.5351605894556
"1392",927531.995239258,134073.231628448,-74.2040444018316,40.5344940985178
"1393",927092.153625518,135292.471191436,-74.2056370337615,40.5378378506207
"1394",927003.200439468,135540.567810073,-74.2059591584811,40.538518253797
"1395",927180.227600113,135049.460021988,-74.2053181215832,40.5371713994145
"1399",927945.892028838,135052.107604995,-74.2025635467112,40.5371835593944
"1405",927692.142639175,136862.612426758,-74.2034915810585,40.5421514272584
"1406",927097.041992202,137050.45318605,-74.2056342941181,40.5426631988113
"1407",927247.100830078,137460.980590835,-74.2050978481242,40.5437909816052
"1409",927486.09960939,137534.093994156,-74.2042385410476,40.5439931962793
"1410",927799.795837402,137639.41223146,-74.2031107335111,40.5442842761818
"1412",927902.742614761,137352.493835464,-74.2027379377493,40.5434973960718
"1416",928198.099426284,130082.199829102,-74.2016150381921,40.5235437199691
"1417",928149.247802749,130357.592834488,-74.2017930356016,40.5242993121763
"1418",928380.504028335,130762.720031768,-74.200964558691,40.5254127677869
"1422",928660.322998077,130193.747985855,-74.1999533717551,40.5238528063351
"1423",928718.83978273,130077.222595215,-74.1997419347233,40.5235333329122
